Sample ID,Ground Truth,Predicted Label,Results
1008,kung-pao_chicken,kung-pao_chicken,Correct
1009,stewed_pig's_knuckles,stewed_pig's_knuckles,Correct
1010,sanxia_golden_croissants,sanxia_golden_croissants,Correct
1011,roasted_sweet_potato,roasted_sweet_potato,Correct
1012,grilled_corn,grilled_corn,Correct
1013,cold_noodles,cold_noodles,Correct
1014,iron_egg,iron_egg,Correct
1015,mutton_fried_noodles,mutton_fried_noodles,Correct
1016,mung_bean_smoothie_milk,mochi,Incorrect
1017,pork_intestines_fire_pot,pork_intestines_fire_pot,Correct
1018,hakka_stir-fried,hakka_stir-fried,Correct
1019,hot_sour_soup,hot_sour_soup,Correct
1020,coffin_toast,coffin_toast,Correct
1021,salty_fried_chicken_nuggets,salty_fried_chicken_nuggets,Correct
1022,sugar_coated_sweet_potato,sugar_coated_sweet_potato,Correct
1023,rice_noodles_with_squid,rice_noodles_with_squid,Correct
1024,taiwanese_burrito,taiwanese_burrito,Correct
1025,bubble_tea,bubble_tea,Correct
1026,bitter_melon_with_salted_eggs,bitter_melon_with_salted_eggs,Correct
1027,tube-shaped_migao,tube-shaped_migao,Correct
1028,pineapple_cake,pineapple_cake,Correct
1029,scrambled_eggs_with_tomatoes,scrambled_eggs_with_tomatoes,Correct
1030,grilled_corn,grilled_corn,Correct
1031,steamed_taro_cake,steamed_taro_cake,Correct
1032,taiwanese_burrito,taiwanese_burrito,Correct
1033,tube-shaped_migao,tube-shaped_migao,Correct
1034,eight_treasure_shaved_ice,eight_treasure_shaved_ice,Correct
1035,tanghulu,tanghulu,Correct
1036,mutton_fried_noodles,mutton_fried_noodles,Correct
1037,turnip_cake,turnip_cake,Correct
1038,scrambled_eggs_with_shrimp,scrambled_eggs_with_shrimp,Correct
1039,dried_shredded_squid,dried_shredded_squid,Correct
1040,sun_cake,sun_cake,Correct
1041,yolk_pastry,yolk_pastry,Correct
1042,sugar_coated_sweet_potato,sugar_coated_sweet_potato,Correct
1043,tanghulu,tanghulu,Correct
1044,salty_fried_chicken_nuggets,salty_fried_chicken_nuggets,Correct
1045,caozaiguo,caozaiguo,Correct
1046,turnip_cake,turnip_cake,Correct
1047,turnip_cake,turnip_cake,Correct
1048,yolk_pastry,yolk_pastry,Correct
1049,beef_noodles,beef_noodles,Correct
1050,saute_spring_onion_with_beef,saute_spring_onion_with_beef,Correct
1051,fried_eel_noodles,fried_eel_noodles,Correct
1052,iron_egg,iron_egg,Correct
1053,jelly_of_gravey_and_chicken_feet_skin,jelly_of_gravey_and_chicken_feet_skin,Correct
1054,stir-fried_calamari_broth,stir-fried_calamari_broth,Correct
1055,caozaiguo,caozaiguo,Correct
1056,three-cup_chicken,three-cup_chicken,Correct
1057,nougat,nougat,Correct
1058,chinese_pickled_cucumber,chinese_pickled_cucumber,Correct
1059,stir-fried_duck_meat_broth,stir-fried_duck_meat_broth,Correct
1060,steamed_taro_cake,steamed_taro_cake,Correct
1061,scallion_pancake,oyster_omelet,Incorrect
1062,seafood_congee,seafood_congee,Correct
1063,pork_intestines_fire_pot,pork_intestines_fire_pot,Correct
1064,mutton_hot_pot,ginger_duck_stew,Incorrect
1065,nougat,nougat,Correct
1066,wheel_pie,wheel_pie,Correct
1067,sugar_coated_sweet_potato,sugar_coated_sweet_potato,Correct
1068,grilled_taiwanese_sausage,grilled_taiwanese_sausage,Correct
1069,cold_noodles,cold_noodles,Correct
1070,pepper_pork_bun,pepper_pork_bun,Correct
1071,deep-fried_chicken_cutlets,salty_fried_chicken_nuggets,Incorrect
1072,sailfish_stick,sailfish_stick,Correct
1073,stir-fried_duck_meat_broth,stir-fried_duck_meat_broth,Correct
1074,sweet_and_sour_pork_ribs,three-cup_chicken,Incorrect
1075,caozaiguo,caozaiguo,Correct
1076,sanxia_golden_croissants,sanxia_golden_croissants,Correct
1077,rice_noodles_with_squid,rice_noodles_with_squid,Correct
1078,rice_dumpling,rice_dumpling,Correct
1079,wheel_pie,wheel_pie,Correct
1080,hung_rui_chen_sandwich,hung_rui_chen_sandwich,Correct
1081,dried_shredded_squid,dried_shredded_squid,Correct
1082,roasted_sweet_potato,roasted_sweet_potato,Correct
1083,xiaolongbao,xiaolongbao,Correct
1084,chinese_pickled_cucumber,chinese_pickled_cucumber,Correct
1085,cold_noodles,cold_noodles,Correct
1086,hakka_stir-fried,hakka_stir-fried,Correct
1087,grilled_corn,grilled_corn,Correct
1088,stir-fried_pork_intestine_with_ginger,stir-fried_pork_intestine_with_ginger,Correct
1089,stir-fried_calamari_broth,stir-fried_calamari_broth,Correct
1090,fish_head_casserole,fish_head_casserole,Correct
1091,spicy_duck_blood,spicy_duck_blood,Correct
1092,fried_eel_noodles,fried_eel_noodles,Correct
1093,oyster_fritter,oyster_fritter,Correct
1094,saute_spring_onion_with_beef,saute_spring_onion_with_beef,Correct
1095,stir-fried_pork_intestine_with_ginger,stir-fried_pork_intestine_with_ginger,Correct
1096,tube-shaped_migao,tube-shaped_migao,Correct
1097,tangyuan,tangyuan,Correct
1098,mutton_hot_pot,ginger_duck_stew,Incorrect
1099,seafood_congee,seafood_congee,Correct
1100,sesame_oil_chicken_soup,sesame_oil_chicken_soup,Correct
1101,three-cup_chicken,three-cup_chicken,Correct
1102,stinky_tofu,stinky_tofu,Correct
1103,scrambled_eggs_with_shrimp,scrambled_eggs_with_shrimp,Correct
1104,bubble_tea,bubble_tea,Correct
1105,taro_ball,taro_ball,Correct
1106,grilled_taiwanese_sausage,grilled_taiwanese_sausage,Correct
1107,dried_shredded_squid,dried_shredded_squid,Correct
1108,shrimp_rice,shrimp_rice,Correct
1109,steam-fried_bun,steam-fried_bun,Correct
1110,steam-fried_bun,steam-fried_bun,Correct
1111,hot_sour_soup,hot_sour_soup,Correct
1112,twist_roll,twist_roll,Correct
1113,sugar_coated_sweet_potato,sugar_coated_sweet_potato,Correct
1114,sanxia_golden_croissants,sanxia_golden_croissants,Correct
1115,sailfish_stick,sailfish_stick,Correct
1116,yolk_pastry,yolk_pastry,Correct
1117,fried-spanish_mackerel_thick_soup,fried-spanish_mackerel_thick_soup,Correct
1118,stir-fried_duck_meat_broth,stir-fried_duck_meat_broth,Correct
1119,fried_eel_noodles,fried_eel_noodles,Correct
1120,papaya_milk,papaya_milk,Correct
1121,beef_soup,beef_soup,Correct
1122,coffin_toast,coffin_toast,Correct
1123,xiaolongbao,xiaolongbao,Correct
1124,pepper_pork_bun,mochi,Incorrect
1125,eight_treasure_shaved_ice,eight_treasure_shaved_ice,Correct
1126,steam-fried_bun,steam-fried_bun,Correct
1127,stir-fried_pork_intestine_with_ginger,stir-fried_pork_intestine_with_ginger,Correct
1128,sweet_and_sour_pork_ribs,sweet_and_sour_pork_ribs,Correct
1129,night_market_steak,night_market_steak,Correct
1130,stewed_pig's_knuckles,stewed_pig's_knuckles,Correct
1131,hot_sour_soup,hot_sour_soup,Correct
1132,steamed_taro_cake,steamed_taro_cake,Correct
1133,taro_ball,taro_ball,Correct
1134,sanxia_golden_croissants,sanxia_golden_croissants,Correct
1135,egg_pancake_roll,egg_pancake_roll,Correct
1136,nougat,nougat,Correct
1137,chinese_pickled_cucumber,bitter_melon_with_salted_eggs,Incorrect
1138,grilled_corn,grilled_corn,Correct
1139,intestine_and_oyster_vermicelli,intestine_and_oyster_vermicelli,Correct
1140,milkfish_belly_congee,milkfish_belly_congee,Correct
1141,ginger_duck_stew,ginger_duck_stew,Correct
1142,seafood_congee,seafood_congee,Correct
1143,milkfish_belly_congee,milkfish_belly_congee,Correct
1144,jerky,jerky,Correct
1145,turkey_rice,turkey_rice,Correct
1146,chicken_mushroom_soup,chicken_mushroom_soup,Correct
1147,stir-fried_duck_meat_broth,stir-fried_duck_meat_broth,Correct
1148,steam-fried_bun,steam-fried_bun,Correct
1149,three-cup_chicken,three-cup_chicken,Correct
1150,mutton_fried_noodles,mutton_fried_noodles,Correct
1151,iron_egg,iron_egg,Correct
1152,brown_sugar_cake,brown_sugar_cake,Correct
1153,fried_rice_noodles,fried_rice_noodles,Correct
1154,hakka_stir-fried,hakka_stir-fried,Correct
1155,stewed_pig's_knuckles,stewed_pig's_knuckles,Correct
1156,hung_rui_chen_sandwich,hung_rui_chen_sandwich,Correct
1157,twist_roll,twist_roll,Correct
1158,sishen_soup,sishen_soup,Correct
1159,bubble_tea,bubble_tea,Correct
1160,oyster_fritter,oyster_fritter,Correct
1161,oyster_fritter,deep-fried_chicken_cutlets,Incorrect
1162,beef_noodles,beef_noodles,Correct
1163,deep_fried_pork_rib_and_radish_soup,deep_fried_pork_rib_and_radish_soup,Correct
1164,caozaiguo,caozaiguo,Correct
1165,stir-fried_duck_meat_broth,stir-fried_calamari_broth,Incorrect
1166,bitter_melon_with_salted_eggs,bitter_melon_with_salted_eggs,Correct
1167,mango_shaved_ice,mango_shaved_ice,Correct
1168,braised_napa_cabbage,braised_napa_cabbage,Correct
1169,hung_rui_chen_sandwich,hung_rui_chen_sandwich,Correct
1170,spicy_duck_blood,pork_intestines_fire_pot,Incorrect
1171,eight_treasure_shaved_ice,eight_treasure_shaved_ice,Correct
1172,oyster_fritter,oyster_fritter,Correct
1173,pork_intestines_fire_pot,pork_intestines_fire_pot,Correct
1174,rice_dumpling,rice_dumpling,Correct
1175,bawan,bawan,Correct
1176,mango_shaved_ice,mango_shaved_ice,Correct
1177,dried_shredded_squid,dried_shredded_squid,Correct
1178,taro_ball,taro_ball,Correct
1179,mutton_hot_pot,mutton_hot_pot,Correct
1180,sugar_coated_sweet_potato,sugar_coated_sweet_potato,Correct
1181,bubble_tea,bubble_tea,Correct
1182,tangyuan,tangyuan,Correct
1183,beef_soup,beef_soup,Correct
1184,nabeyaki_egg_noodles,nabeyaki_egg_noodles,Correct
1185,rice_dumpling,rice_dumpling,Correct
1186,oyster_omelet,oyster_omelet,Correct
1187,turkey_rice,turkey_rice,Correct
1188,saute_spring_onion_with_beef,saute_spring_onion_with_beef,Correct
1189,shrimp_rice,shrimp_rice,Correct
1190,milkfish_belly_congee,milkfish_belly_congee,Correct
1191,stir-fried_duck_meat_broth,stir-fried_duck_meat_broth,Correct
1192,three-cup_chicken,three-cup_chicken,Correct
1193,roasted_sweet_potato,roasted_sweet_potato,Correct
1194,hot_sour_soup,hot_sour_soup,Correct
1195,sweet_potato_ball,sweet_potato_ball,Correct
1196,rice_dumpling,rice_dumpling,Correct
1197,taiwanese_pork_ball_soup,tangyuan,Incorrect
1198,bawan,bawan,Correct
1199,tangyuan,tangyuan,Correct
1200,sweet_and_sour_pork_ribs,sweet_and_sour_pork_ribs,Correct
1201,caozaiguo,caozaiguo,Correct
1202,chicken_mushroom_soup,chicken_mushroom_soup,Correct
1203,ginger_duck_stew,ginger_duck_stew,Correct
1204,dried_shredded_squid,dried_shredded_squid,Correct
1205,nabeyaki_egg_noodles,seafood_congee,Incorrect
1206,stir-fried_loofah_with_clam,stir-fried_loofah_with_clam,Correct
1207,saute_spring_onion_with_beef,saute_spring_onion_with_beef,Correct
1208,grilled_taiwanese_sausage,grilled_taiwanese_sausage,Correct
1209,nougat,nougat,Correct
1210,salty_fried_chicken_nuggets,salty_fried_chicken_nuggets,Correct
1211,jerky,jerky,Correct
1212,stir-fried_loofah_with_clam,stir-fried_loofah_with_clam,Correct
1213,shrimp_rice,shrimp_rice,Correct
1214,bitter_melon_with_salted_eggs,bitter_melon_with_salted_eggs,Correct
1215,pepper_pork_bun,pepper_pork_bun,Correct
1216,tanghulu,tanghulu,Correct
1217,jerky,jerky,Correct
1218,mutton_fried_noodles,mutton_fried_noodles,Correct
1219,wheel_pie,wheel_pie,Correct
1220,sliced_pork_bun,sliced_pork_bun,Correct
1221,sweet_potato_ball,sweet_potato_ball,Correct
1222,preserved_egg_tofu,preserved_egg_tofu,Correct
1223,rice_with_soy-stewed_pork,rice_with_soy-stewed_pork,Correct
1224,yolk_pastry,yolk_pastry,Correct
1225,sun_cake,caozaiguo,Incorrect
1226,sishen_soup,sishen_soup,Correct
1227,sanxia_golden_croissants,sanxia_golden_croissants,Correct
1228,grilled_corn,grilled_corn,Correct
1229,three-cup_chicken,three-cup_chicken,Correct
1230,stir-fried_calamari_broth,meat_dumpling_in_chili_oil,Incorrect
1231,hot_sour_soup,hot_sour_soup,Correct
1232,pig's_blood_soup,pig's_blood_soup,Correct
1233,mutton_hot_pot,mutton_hot_pot,Correct
1234,pepper_pork_bun,pepper_pork_bun,Correct
1235,rice_dumpling,rice_dumpling,Correct
1236,sliced_pork_bun,sliced_pork_bun,Correct
1237,potsticker,potsticker,Correct
1238,preserved_egg_tofu,preserved_egg_tofu,Correct
1239,eight_treasure_shaved_ice,rice_with_soy-stewed_pork,Incorrect
1240,ginger_duck_stew,chicken_mushroom_soup,Incorrect
1241,brown_sugar_cake,brown_sugar_cake,Correct
1242,mutton_hot_pot,mutton_hot_pot,Correct
1243,taiwanese_sausage_in_rice_bun,taiwanese_sausage_in_rice_bun,Correct
1244,salty_fried_chicken_nuggets,salty_fried_chicken_nuggets,Correct
1245,nabeyaki_egg_noodles,nabeyaki_egg_noodles,Correct
1246,pineapple_cake,pineapple_cake,Correct
1247,potsticker,potsticker,Correct
1248,twist_roll,twist_roll,Correct
1249,fried_rice_noodles,fried_rice_noodles,Correct
1250,mochi,mochi,Correct
1251,caozaiguo,caozaiguo,Correct
1252,bitter_melon_with_salted_eggs,bitter_melon_with_salted_eggs,Correct
1253,pineapple_cake,pineapple_cake,Correct
1254,sugar_coated_sweet_potato,sugar_coated_sweet_potato,Correct
1255,jelly_of_gravey_and_chicken_feet_skin,jelly_of_gravey_and_chicken_feet_skin,Correct
1256,crab_migao,crab_migao,Correct
1257,sanxia_golden_croissants,sanxia_golden_croissants,Correct
1258,egg_pancake_roll,egg_pancake_roll,Correct
1259,taro_ball,taro_ball,Correct
1260,sesame_oil_chicken_soup,sesame_oil_chicken_soup,Correct
1261,nougat,nougat,Correct
1262,steam-fried_bun,steam-fried_bun,Correct
1263,mutton_hot_pot,spicy_duck_blood,Incorrect
1264,peanut_brittle,peanut_brittle,Correct
1265,steamed_taro_cake,steamed_taro_cake,Correct
1266,hot_sour_soup,oyster_omelet,Incorrect
1267,stinky_tofu,stinky_tofu,Correct
1268,potsticker,potsticker,Correct
1269,beef_noodles,beef_noodles,Correct
1270,salty_fried_chicken_nuggets,salty_fried_chicken_nuggets,Correct
1271,turkey_rice,turkey_rice,Correct
1272,stir_fried_clams_with_basil,stir_fried_clams_with_basil,Correct
1273,twist_roll,twist_roll,Correct
1274,spicy_duck_blood,spicy_duck_blood,Correct
1275,stir_fried_clams_with_basil,stir_fried_clams_with_basil,Correct
1276,scallion_pancake,scallion_pancake,Correct
1277,mutton_hot_pot,mutton_hot_pot,Correct
1278,stir-fried_duck_meat_broth,stir-fried_duck_meat_broth,Correct
1279,intestine_and_oyster_vermicelli,intestine_and_oyster_vermicelli,Correct
1280,peanut_brittle,peanut_brittle,Correct
1281,twist_roll,twist_roll,Correct
1282,tube-shaped_migao,tube-shaped_migao,Correct
1283,kung-pao_chicken,kung-pao_chicken,Correct
1284,rice_dumpling,rice_dumpling,Correct
1285,scrambled_eggs_with_tomatoes,scrambled_eggs_with_tomatoes,Correct
1286,brown_sugar_cake,brown_sugar_cake,Correct
1287,mango_shaved_ice,mango_shaved_ice,Correct
1288,hot_sour_soup,hot_sour_soup,Correct
1289,stinky_tofu,chinese_pickled_cucumber,Incorrect
1290,oyster_omelet,oyster_omelet,Correct
1291,mutton_fried_noodles,mutton_fried_noodles,Correct
1292,shrimp_rice,shrimp_rice,Correct
1293,papaya_milk,papaya_milk,Correct
1294,three-cup_chicken,three-cup_chicken,Correct
1295,nabeyaki_egg_noodles,nabeyaki_egg_noodles,Correct
1296,chinese_pickled_cucumber,chinese_pickled_cucumber,Correct
1297,jelly_of_gravey_and_chicken_feet_skin,jelly_of_gravey_and_chicken_feet_skin,Correct
1298,deep-fried_chicken_cutlets,deep-fried_chicken_cutlets,Correct
1299,crab_migao,crab_migao,Correct
1300,sun_cake,sun_cake,Correct
1301,pork_intestines_fire_pot,pork_intestines_fire_pot,Correct
1302,mochi,mochi,Correct
1303,jerky,jerky,Correct
1304,oyster_omelet,scrambled_eggs_with_shrimp,Incorrect
1305,brown_sugar_cake,brown_sugar_cake,Correct
1306,sesame_oil_chicken_soup,sesame_oil_chicken_soup,Correct
1307,deep-fried_chicken_cutlets,deep-fried_chicken_cutlets,Correct
1308,sanxia_golden_croissants,sanxia_golden_croissants,Correct
1309,taro_ball,taro_ball,Correct
1310,mochi,mochi,Correct
1311,sweet_potato_ball,sweet_potato_ball,Correct
1312,twist_roll,twist_roll,Correct
1313,stinky_tofu,salty_fried_chicken_nuggets,Incorrect
1314,stir-fried_calamari_broth,stir-fried_calamari_broth,Correct
1315,stir-fried_duck_meat_broth,stir-fried_duck_meat_broth,Correct
1316,night_market_steak,night_market_steak,Correct
1317,intestine_and_oyster_vermicelli,intestine_and_oyster_vermicelli,Correct
1318,cold_noodles,cold_noodles,Correct
1319,preserved_egg_tofu,preserved_egg_tofu,Correct
1320,stir-fried_loofah_with_clam,stir-fried_loofah_with_clam,Correct
1321,papaya_milk,papaya_milk,Correct
1322,bitter_melon_with_salted_eggs,bitter_melon_with_salted_eggs,Correct
1323,scrambled_eggs_with_tomatoes,scrambled_eggs_with_tomatoes,Correct
1324,pineapple_cake,pineapple_cake,Correct
1325,jerky,jerky,Correct
1326,cold_noodles,cold_noodles,Correct
1327,taiwanese_burrito,taiwanese_burrito,Correct
1328,seafood_congee,seafood_congee,Correct
1329,chicken_mushroom_soup,chicken_mushroom_soup,Correct
1330,peanut_brittle,peanut_brittle,Correct
1331,bubble_tea,bubble_tea,Correct
1332,jelly_of_gravey_and_chicken_feet_skin,jelly_of_gravey_and_chicken_feet_skin,Correct
1333,taiwanese_burrito,taiwanese_burrito,Correct
1334,eight_treasure_shaved_ice,eight_treasure_shaved_ice,Correct
1335,tangyuan,tangyuan,Correct
1336,scallion_pancake,scallion_pancake,Correct
1337,fried-spanish_mackerel_thick_soup,fried-spanish_mackerel_thick_soup,Correct
1338,steamed_taro_cake,steamed_taro_cake,Correct
1339,sweet_and_sour_pork_ribs,sweet_and_sour_pork_ribs,Correct
1340,mutton_hot_pot,mutton_hot_pot,Correct
1341,steamed_taro_cake,steamed_taro_cake,Correct
1342,chicken_mushroom_soup,chicken_mushroom_soup,Correct
1343,sailfish_stick,sailfish_stick,Correct
1344,taro_ball,taro_ball,Correct
1345,turnip_cake,turnip_cake,Correct
1346,fried_eel_noodles,fried_eel_noodles,Correct
1347,bawan,bawan,Correct
1348,saute_spring_onion_with_beef,saute_spring_onion_with_beef,Correct
1349,cold_noodles,cold_noodles,Correct
1350,potsticker,potsticker,Correct
1351,pork_intestines_fire_pot,pork_intestines_fire_pot,Correct
1352,hot_sour_soup,hot_sour_soup,Correct
1353,sanxia_golden_croissants,sanxia_golden_croissants,Correct
1354,mung_bean_smoothie_milk,mung_bean_smoothie_milk,Correct
1355,fried_instant_noodles,fried_instant_noodles,Correct
1356,braised_pork_over_rice,braised_pork_over_rice,Correct
1357,saute_spring_onion_with_beef,saute_spring_onion_with_beef,Correct
1358,oyster_fritter,oyster_fritter,Correct
1359,dried_shredded_squid,dried_shredded_squid,Correct
1360,scallion_pancake,scallion_pancake,Correct
1361,sweet_and_sour_pork_ribs,sweet_and_sour_pork_ribs,Correct
1362,peanut_brittle,peanut_brittle,Correct
1363,xiaolongbao,xiaolongbao,Correct
1364,pepper_pork_bun,pepper_pork_bun,Correct
1365,stir-fried_duck_meat_broth,stir-fried_duck_meat_broth,Correct
1366,caozaiguo,caozaiguo,Correct
1367,pig's_blood_soup,pig's_blood_soup,Correct
1368,mung_bean_smoothie_milk,mung_bean_smoothie_milk,Correct
1369,deep_fried_pork_rib_and_radish_soup,deep_fried_pork_rib_and_radish_soup,Correct
1370,hot_sour_soup,hot_sour_soup,Correct
1371,spicy_duck_blood,spicy_duck_blood,Correct
1372,ginger_duck_stew,ginger_duck_stew,Correct
1373,kung-pao_chicken,kung-pao_chicken,Correct
1374,dried_shredded_squid,dried_shredded_squid,Correct
1375,stir_fried_clams_with_basil,stir_fried_clams_with_basil,Correct
1376,potsticker,potsticker,Correct
1377,hakka_stir-fried,hakka_stir-fried,Correct
1378,peanut_brittle,peanut_brittle,Correct
1379,tube-shaped_migao,tube-shaped_migao,Correct
1380,spicy_duck_blood,beef_noodles,Incorrect
1381,shrimp_rice,shrimp_rice,Correct
1382,deep_fried_pork_rib_and_radish_soup,deep_fried_pork_rib_and_radish_soup,Correct
1383,spicy_duck_blood,spicy_duck_blood,Correct
1384,sliced_pork_bun,sliced_pork_bun,Correct
1385,sishen_soup,sishen_soup,Correct
1386,grilled_corn,grilled_corn,Correct
1387,potsticker,potsticker,Correct
1388,scallion_pancake,scallion_pancake,Correct
1389,sugar_coated_sweet_potato,sugar_coated_sweet_potato,Correct
1390,pineapple_cake,pineapple_cake,Correct
1391,hung_rui_chen_sandwich,hung_rui_chen_sandwich,Correct
1392,sweet_and_sour_pork_ribs,saute_spring_onion_with_beef,Incorrect
1393,dried_shredded_squid,dried_shredded_squid,Correct
1394,tube-shaped_migao,tube-shaped_migao,Correct
1395,sailfish_stick,twist_roll,Incorrect
1396,stir-fried_loofah_with_clam,stir-fried_loofah_with_clam,Correct
1397,nougat,nougat,Correct
1398,pineapple_cake,pineapple_cake,Correct
1399,bawan,bawan,Correct
1400,rice_dumpling,rice_dumpling,Correct
1401,pig's_blood_soup,pig's_blood_soup,Correct
1402,caozaiguo,caozaiguo,Correct
1403,nougat,nougat,Correct
1404,stir-fried_duck_meat_broth,stir-fried_duck_meat_broth,Correct
1405,crab_migao,crab_migao,Correct
1406,seafood_congee,seafood_congee,Correct
1407,fried_rice_noodles,fried_instant_noodles,Incorrect
1408,hung_rui_chen_sandwich,hung_rui_chen_sandwich,Correct
1409,sweet_and_sour_pork_ribs,sweet_and_sour_pork_ribs,Correct
1410,chicken_mushroom_soup,chicken_mushroom_soup,Correct
1411,beef_noodles,beef_noodles,Correct
1412,cold_noodles,cold_noodles,Correct
1413,stir-fried_duck_meat_broth,stir-fried_duck_meat_broth,Correct
1414,fried_eel_noodles,luwei,Incorrect
1415,grilled_corn,grilled_corn,Correct
1416,grilled_corn,grilled_corn,Correct
1417,stir-fried_loofah_with_clam,stir-fried_loofah_with_clam,Correct
1418,nougat,nougat,Correct
1419,brown_sugar_cake,brown_sugar_cake,Correct
1420,stir-fried_duck_meat_broth,stir-fried_duck_meat_broth,Correct
1421,grilled_taiwanese_sausage,grilled_taiwanese_sausage,Correct
1422,pork_intestines_fire_pot,pork_intestines_fire_pot,Correct
1423,kung-pao_chicken,kung-pao_chicken,Correct
1424,hung_rui_chen_sandwich,hung_rui_chen_sandwich,Correct
1425,sliced_pork_bun,sliced_pork_bun,Correct
1426,intestine_and_oyster_vermicelli,intestine_and_oyster_vermicelli,Correct
1427,stewed_pig's_knuckles,stewed_pig's_knuckles,Correct
1428,milkfish_belly_congee,milkfish_belly_congee,Correct
1429,stir-fried_loofah_with_clam,stir-fried_loofah_with_clam,Correct
1430,luwei,beef_noodles,Incorrect
1431,egg_pancake_roll,egg_pancake_roll,Correct
1432,papaya_milk,papaya_milk,Correct
1433,mung_bean_smoothie_milk,mung_bean_smoothie_milk,Correct
1434,taiwanese_sausage_in_rice_bun,taiwanese_sausage_in_rice_bun,Correct
1435,deep_fried_pork_rib_and_radish_soup,deep_fried_pork_rib_and_radish_soup,Correct
1436,oyster_omelet,oyster_omelet,Correct
1437,night_market_steak,night_market_steak,Correct
1438,pepper_pork_bun,pepper_pork_bun,Correct
1439,sishen_soup,sishen_soup,Correct
1440,hakka_stir-fried,hakka_stir-fried,Correct
1441,roasted_sweet_potato,roasted_sweet_potato,Correct
1442,luwei,luwei,Correct
1443,kung-pao_chicken,kung-pao_chicken,Correct
1444,papaya_milk,papaya_milk,Correct
1445,egg_pancake_roll,egg_pancake_roll,Correct
1446,preserved_egg_tofu,preserved_egg_tofu,Correct
1447,coffin_toast,coffin_toast,Correct
1448,peanut_brittle,peanut_brittle,Correct
1449,papaya_milk,papaya_milk,Correct
1450,cold_noodles,cold_noodles,Correct
1451,stir_fried_clams_with_basil,stir_fried_clams_with_basil,Correct
1452,ginger_duck_stew,ginger_duck_stew,Correct
1453,jerky,jerky,Correct
1454,rice_noodles_with_squid,rice_noodles_with_squid,Correct
1455,stir-fried_pork_intestine_with_ginger,stir-fried_pork_intestine_with_ginger,Correct
1456,beef_soup,beef_soup,Correct
1457,wheel_pie,roasted_sweet_potato,Incorrect
1458,scrambled_eggs_with_shrimp,scrambled_eggs_with_shrimp,Correct
1459,deep_fried_pork_rib_and_radish_soup,taiwanese_pork_ball_soup,Incorrect
1460,steamed_cod_fish_with_crispy_bean,steamed_cod_fish_with_crispy_bean,Correct
1461,sun_cake,sun_cake,Correct
1462,sliced_pork_bun,sliced_pork_bun,Correct
1463,mung_bean_smoothie_milk,mung_bean_smoothie_milk,Correct
1464,steam-fried_bun,steam-fried_bun,Correct
1465,fried_rice_noodles,fried_rice_noodles,Correct
1466,sweet_and_sour_pork_ribs,sweet_and_sour_pork_ribs,Correct
1467,mung_bean_smoothie_milk,bubble_tea,Incorrect
1468,tanghulu,tanghulu,Correct
1469,stir-fried_duck_meat_broth,stir-fried_duck_meat_broth,Correct
1470,taro_ball,taro_ball,Correct
1471,shrimp_rice,shrimp_rice,Correct
1472,stir_fried_clams_with_basil,stir_fried_clams_with_basil,Correct
1473,chinese_pickled_cucumber,chinese_pickled_cucumber,Correct
1474,steamed_taro_cake,steamed_taro_cake,Correct
1475,jerky,jerky,Correct
1476,mochi,mochi,Correct
1477,fried-spanish_mackerel_thick_soup,fried-spanish_mackerel_thick_soup,Correct
1478,steamed_taro_cake,steamed_taro_cake,Correct
1479,jelly_of_gravey_and_chicken_feet_skin,jelly_of_gravey_and_chicken_feet_skin,Correct
1480,yolk_pastry,yolk_pastry,Correct
1481,pepper_pork_bun,pepper_pork_bun,Correct
1482,fish_head_casserole,chicken_mushroom_soup,Incorrect
1483,scrambled_eggs_with_tomatoes,scrambled_eggs_with_tomatoes,Correct
1484,beef_noodles,beef_noodles,Correct
1485,fried_rice_noodles,fried_rice_noodles,Correct
1486,roasted_sweet_potato,roasted_sweet_potato,Correct
1487,pepper_pork_bun,pepper_pork_bun,Correct
1488,xiaolongbao,xiaolongbao,Correct
1489,milkfish_belly_congee,milkfish_belly_congee,Correct
1490,grilled_corn,grilled_corn,Correct
1491,wheel_pie,wheel_pie,Correct
1492,scrambled_eggs_with_tomatoes,scrambled_eggs_with_tomatoes,Correct
1493,hung_rui_chen_sandwich,hung_rui_chen_sandwich,Correct
1494,chinese_pickled_cucumber,chinese_pickled_cucumber,Correct
1495,yolk_pastry,yolk_pastry,Correct
1496,fried_rice_noodles,fried_rice_noodles,Correct
1497,sesame_oil_chicken_soup,mutton_hot_pot,Incorrect
1498,hot_sour_soup,hot_sour_soup,Correct
1499,nougat,nougat,Correct
1500,chicken_mushroom_soup,chicken_mushroom_soup,Correct
1501,stir-fried_calamari_broth,stir-fried_calamari_broth,Correct
1502,bitter_melon_with_salted_eggs,bitter_melon_with_salted_eggs,Correct
1503,taiwanese_burrito,taiwanese_burrito,Correct
1504,coffin_toast,coffin_toast,Correct
1505,sweet_and_sour_pork_ribs,sweet_and_sour_pork_ribs,Correct
1506,luwei,luwei,Correct
1507,pig's_blood_soup,pig's_blood_soup,Correct
1508,salty_fried_chicken_nuggets,salty_fried_chicken_nuggets,Correct
1509,cold_noodles,cold_noodles,Correct
1510,night_market_steak,night_market_steak,Correct
1511,meat_dumpling_in_chili_oil,meat_dumpling_in_chili_oil,Correct
